Campagne;Nom;Etat;PAD;Date de début prévue;Date de fin prévue;Date de début diffusée;Date de fin diffusée;Annonceur;Responsable commercial;Volume total prévu;Volume payant prévu;Brut prévu;Net prévu;CPM Net payant prévu;CMP Net total prévu;Volume clic prévu;Taux clic prévu;Volume total diffusé;Volume payant diffusé;Brut diffusé;Net diffusé;CPM Net payant diffusé;CMP Net total diffusé;Volume clic diffusé;Taux clic diffusé;Taux d'avancement;Taux d'avancement date;Groupe d'insertions
ANIMARUN VU SUR ANTENNE - 74545;production executive;Réservée;Non;10/12/2021;10/12/2021;10/12/2021;10/12/2021;LA POUSSINIERE SARL;NAYAGOM Alexandre;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
ARIBEV - 72392;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;06/10/2021;15/10/2021;06/10/2021;15/10/2021;ARIBEV;BONJOUR Cyrille;260000;260000;1300,00;808,89;3,11;3,11;0;0,00%;260000;260000;1300,00;808,89;3,11;3,11;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ARIBEV - 72392;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;06/10/2021;15/10/2021;06/10/2021;15/10/2021;ARIBEV;BONJOUR Cyrille;240000;240000;1200,00;746,67;3,11;3,11;0;0,00%;240000;240000;1200,00;746,67;3,11;3,11;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ARIBEV - 72392;NATIVE ADS;Confirmée;Non;06/10/2021;15/10/2021;06/10/2021;15/10/2021;ARIBEV;BONJOUR Cyrille;100000;100000;500,00;444,44;4,44;4,44;0;0,00%;100000;100000;500,00;444,44;4,44;4,44;0;0,00%;100,00%;100,00%;
ARS MICROS-TROTTOIRS VACCINATION - 69707;2021 - RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;28/06/2021;04/07/2021;28/06/2021;04/07/2021;AGENCE REGIONALE DE SANTE OI;LACOUTURE Juliette;101500;101500;3572,80;3054,74;30,10;30,10;0;0,00%;101500;101500;3572,80;3054,74;30,10;30,10;0;0,00%;100,00%;100,00%;
ATLAS - 71645;PUSH;Confirmée;Non;10/09/2021;10/09/2021;10/09/2021;10/09/2021;YOUFA;BONJOUR Cyrille;0;0;500,00;500,00;0,00;0,00;0;0,00%;0;0;500,00;500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
ATLAS - 72528;2021 - RG INSTREAM -15s AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;07/10/2021;16/10/2021;07/10/2021;16/10/2021;YOUFA;BONJOUR Cyrille;47847;47847;1052,63;1000,00;20,90;20,90;0;0,00%;47847;47847;1052,63;1000,00;20,90;20,90;0;0,00%;100,00%;100,00%;
ATLAS - 73184;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Oui;06/11/2021;12/11/2021;06/11/2021;12/11/2021;YOUFA;BONJOUR Cyrille;260000;260000;1300,00;1173,25;4,51;4,51;0;0,00%;260000;260000;1300,00;1173,25;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ATLAS - 73184;2020 - RG GRAND ANGLE - 2020 - GRAND ANGLE;Confirmée;Oui;06/11/2021;12/11/2021;06/11/2021;12/11/2021;YOUFA;BONJOUR Cyrille;240000;240000;1200,00;1083,00;4,51;4,51;0;0,00%;240000;240000;1200,00;1083,00;4,51;4,51;0;0,00%;100,00%;100,00%;2021 RESEAU ASB GRAND ANGLE RG AR/LINFO/DTJ/OR
ATLAS SOLDES - 71568;2021 - RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;04/09/2021;13/09/2021;04/09/2021;13/09/2021;YOUFA;BONJOUR Cyrille;41605;41605;1052,63;1000,00;24,04;24,04;0;0,00%;41605;41605;1052,63;1000,00;24,04;24,04;0;0,00%;100,00%;100,00%;
ATLAS YOUFA - 74250;2020 - RG INSTREAM - 2020 - INSTREAM;Confirmée;Non;25/11/2021;29/11/2021;25/11/2021;29/11/2021;YOUFA;BONJOUR Cyrille;47847;47847;1052,63;1000,00;20,90;20,90;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
AU BON MARCHE VU SUR ANTENNE - 73571;production executive;Confirmée;Non;06/12/2021;06/12/2021;06/12/2021;06/12/2021;AU BON MARCHE/AS CONCEPT STORE;NAYAGOM Alexandre;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
AU BON MARCHE VU SUR ANTENNE - 73571;production vo;Confirmée;Non;06/12/2021;06/12/2021;06/12/2021;06/12/2021;AU BON MARCHE/AS CONCEPT STORE;NAYAGOM Alexandre;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
AUDIO + PARR MEILLEUR PATISSIER - 72589;SM_ANTENNEREUNION emissions/emissions/le_meilleur_patissier - 2020 - LOGO - Exclu;Confirmée;Oui;29/10/2021;14/01/2022;29/10/2021;14/01/2022;AUDIO + (Saint Paul);BOURSIER Estelle;49300;49300;99,99;99,99;2,03;2,03;0;0,00%;0;0;99,99;99,99;0,00;0,00;0;0,00%;0,00%;0,00%;
AUDIO + PARR MEILLEUR PATISSIER - 72589;SM_ANTENNEREUNION emissions/emissions/le_meilleur_patissier - 2020 - MASTHEAD - Exclu;Confirmée;Oui;29/10/2021;14/01/2022;29/10/2021;14/01/2022;AUDIO + (Saint Paul);BOURSIER Estelle;49300;49300;99,99;99,99;2,03;2,03;0;0,00%;0;0;99,99;99,99;0,00;0,00;0;0,00%;0,00%;0,00%;
AUDIO + PARR MEILLEUR PATISSIER - 72589;SM_ANTENNEREUNION emissions/emissions/le_meilleur_patissier - 2020 - RECTANGLE - Exclu;Confirmée;Oui;29/10/2021;14/01/2022;29/10/2021;14/01/2022;AUDIO + (Saint Paul);BOURSIER Estelle;49300;49300;100,02;100,02;2,03;2,03;0;0,00%;0;0;100,02;100,02;0,00;0,00;0;0,00%;0,00%;0,00%;
AUDIO + PARR MEILLEUR PATISSIER - 72589;SM_ANTENNEREUNION emissions/emissions/le_meilleur_patissier - 2020 - HABILLAGE - Exclu;Confirmée;Oui;29/10/2021;14/01/2022;29/10/2021;14/01/2022;AUDIO + (Saint Paul);BOURSIER Estelle;49300;49300;450,00;450,00;9,13;9,13;0;0,00%;0;0;450,00;450,00;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;JUILLET DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/07/2021;31/07/2021;01/07/2021;31/07/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;AOUT DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,33;83,33;0,00;0,00;0;0,00%;0;0;83,33;83,33;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;SEPTEMBRE DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/09/2021;30/09/2021;01/09/2021;30/09/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;OCTOBRE DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/10/2021;31/10/2021;01/10/2021;31/10/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;NOVEMBRE DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/11/2021;30/11/2021;01/11/2021;30/11/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
AUTOMOBILE REUNION - 64893;DECEMBRE DIFFUSION CATALOGUE RODZAFER;Confirmée;Non;01/12/2021;31/12/2021;01/12/2021;31/12/2021;AUTOMOBILES REUNION;BOURSIER Estelle;0;0;83,34;83,34;0,00;0,00;0;0,00%;0;0;83,34;83,34;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYCHOU SERVICES - 74095;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;29/11/2021;03/12/2021;29/11/2021;03/12/2021;LES MARMAILLES;GOULAMHOUSSEN Abdealy;78000;78000;374,40;260,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYCHOU SERVICES - 74095;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;29/11/2021;03/12/2021;29/11/2021;03/12/2021;LES MARMAILLES;GOULAMHOUSSEN Abdealy;72000;72000;345,60;240,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYCHOU SERVICES - 74101;production executive;Confirmée;Non;29/11/2021;29/11/2021;29/11/2021;29/11/2021;LES MARMAILLES;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYCHOU SERVICES - 74101;production vo;Confirmée;Non;29/11/2021;29/11/2021;29/11/2021;29/11/2021;LES MARMAILLES;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYRUN PARR METEO - 70433;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - MASTHEAD - Exclu;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;JFC IMPORT;BOSC Florent;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYRUN PARR METEO - 70433;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - LOGO - Exclu;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;JFC IMPORT;BOSC Florent;0;0;66,66;66,66;0,00;0,00;0;0,00%;0;0;66,66;66,66;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYRUN PARR METEO - 70433;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - RECTANGLE - Exclu;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;JFC IMPORT;BOSC Florent;0;0;66,67;66,67;0,00;0,00;0;0,00%;0;0;66,67;66,67;0,00;0,00;0;0,00%;0,00%;0,00%;
BABYRUN PARR METEO - 70433;SM_ANTENNEREUNION info_et_magazines//meteo - 2020 - HABILLAGE - Exclu;Confirmée;Non;01/08/2021;31/08/2021;01/08/2021;31/08/2021;JFC IMPORT;BOSC Florent;0;0;300,00;300,00;0,00;0,00;0;0,00%;0;0;300,00;300,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BAGS ACCESSOIRISTE - 71926;BOOST FACEBOOK;Confirmée;Non;24/09/2021;24/09/2021;24/09/2021;24/09/2021;LA GADGETERIE;NAYAGOM Alexandre;0;0;10,00;10,00;0,00;0,00;0;0,00%;0;0;10,00;10,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BAGS ACCESSOIRISTE - 71926;PRODUCTION TV;Confirmée;Non;24/09/2021;24/09/2021;24/09/2021;24/09/2021;LA GADGETERIE;NAYAGOM Alexandre;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BAMYTRUCK - 71182;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;01/09/2021;07/09/2021;01/09/2021;07/09/2021;BAMYTRUCKS;BOURSIER Estelle;325814;325814;1563,91;1040,00;3,19;3,19;0;0,00%;325814;325814;1563,91;1040,00;3,19;3,19;0;0,00%;100,00%;100,00%;21-ASB-RECTANGLE VIDEO 30S LINFO/AR/DTJ/ORANGE RUN
BAMYTRUCK - 71182;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;01/09/2021;07/09/2021;01/09/2021;07/09/2021;BAMYTRUCKS;BOURSIER Estelle;300751;300751;1443,61;960,00;3,19;3,19;0;0,00%;300751;300751;1443,61;960,00;3,19;3,19;0;0,00%;100,00%;100,00%;21-ASB-RECTANGLE VIDEO 30S LINFO/AR/DTJ/ORANGE RUN
BAYER BEPANTHEN SENSICALM - 68943;2021 - RG INSTREAM -AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;07/06/2021;04/07/2021;07/06/2021;04/07/2021;BAYER HEALTH CARE;TF1 TF1;15109;15109;332,40;300,00;19,86;19,86;0;0,00%;15109;15109;332,40;300,00;19,86;19,86;0;0,00%;100,00%;100,00%;
BAYER HYDRALIN - 68944;2021 - RG INSTREAM AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;21/06/2021;15/08/2021;21/06/2021;15/08/2021;BAYER HEALTH CARE;TF1 TF1;19051;19051;481,99;435,00;22,83;22,83;0;0,00%;19051;19051;481,99;435,00;22,83;22,83;0;0,00%;100,00%;100,00%;
BAYER HYDRALIN - 68944;2021 - RG INSTREAM AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Non;21/06/2021;15/08/2021;21/06/2021;15/08/2021;BAYER HEALTH CARE;TF1 TF1;51121;51121;1124,66;1015,00;19,86;19,85;0;0,00%;51121;51121;1124,66;1015,00;19,86;19,85;0;0,00%;100,00%;100,00%;
BAZARDIER - 69060;2021 - PREROLL AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;23/07/2021;01/08/2021;23/07/2021;01/08/2021;BAZARDIER;BONJOUR Cyrille;31070;31070;842,10;800,00;25,75;25,75;0;0,00%;31070;31070;842,10;800,00;25,75;25,75;0;0,00%;100,00%;100,00%;
BELUXIA VU SUR ANTENNE - 74046;production executive;Confirmée;Non;01/12/2021;01/12/2021;01/12/2021;01/12/2021;BELUXIA VALS OI DISTRIBUTION;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BELUXIA VU SUR ANTENNE - 74046;production vo;Confirmée;Non;01/12/2021;01/12/2021;01/12/2021;01/12/2021;BELUXIA VALS OI DISTRIBUTION;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BELUXIA VU SUR ANTENNE - 74049;2020 - RG RECTANGLE - 2020 - RECTANGLE;Confirmée;Oui;01/12/2021;05/12/2021;01/12/2021;05/12/2021;BELUXIA VALS OI DISTRIBUTION;GOULAMHOUSSEN Abdealy;72000;72000;345,60;240,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;VU SUR ANTENNE RECTANGLE VIDEO RG LINFO/AR
BELUXIA VU SUR ANTENNE - 74049;2020 - RG RECTANGLE APPLI - 2020 - RECTANGLE APPLI;Confirmée;Oui;01/12/2021;05/12/2021;01/12/2021;05/12/2021;BELUXIA VALS OI DISTRIBUTION;GOULAMHOUSSEN Abdealy;78000;78000;374,40;260,00;3,33;3,33;0;0,00%;0;0;0,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;VU SUR ANTENNE RECTANGLE VIDEO RG LINFO/AR
BEROCCA ENERGIE - 70115;2021 - RG INSTREAM AR/LINFO/TF1/M6/DAILYMOTION ;Confirmée;Non;23/08/2021;07/11/2021;23/08/2021;07/11/2021;BAYER HEALTH CARE;TF1 TF1;105767;105767;2326,87;2100,00;19,85;19,85;0;0,00%;105767;105767;2326,87;2100,00;19,85;19,85;0;0,00%;100,00%;100,00%;
BFC OI - 73752;2020 - RG HABILLAGE - 2020 - HABILLAGE;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;262800;262800;1576,80;949,00;3,61;3,61;0;0,00%;262800;262800;1576,80;949,00;3,61;3,61;0;0,00%;100,00%;150,00%;ASB-HABILLAGE COBRANDE RG DESK/MOB/AP LINFO/AR/DTJ
BFC OI - 73752;PUBLICATION FACEBOOK;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;500,00;150,00;0,00;0,00;0;0,00%;0;0;500,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BFC OI - 73752;2020 - HABILLAGE APP - 2020 - HABILLAGE APPLI;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;97200;97200;583,20;351,00;3,61;3,61;0;0,00%;97200;97200;583,20;351,00;3,61;3,61;0;0,00%;100,00%;150,00%;ASB-HABILLAGE COBRANDE RG DESK/MOB/AP LINFO/AR/DTJ
BFC OI - 73752;2020 - NATIVE LINFO - 2020 - NATIVE;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;150000;150000;750,00;450,00;3,00;3,00;0;0,00%;150000;150000;750,00;450,00;3,00;3,00;0;0,00%;100,00%;150,00%;
BFC OI - 73752;2020 - RG GRAND ANGLE HORS ORANGE - 2020 - GRAND ANGLE;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;268800;268800;1344,00;811,20;3,02;3,02;0;0,00%;268800;268800;1344,00;811,20;3,02;3,02;0;0,00%;100,00%;150,00%;ASB-GRAND ANGLE COBRANDE DESK/MOB/AP LINFO/AR/DTJ
BFC OI - 73752;PUBLICATION INSTAGRAM;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;500,00;150,00;0,00;0,00;0;0,00%;0;0;500,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BFC OI - 73752;2020 - RG GRAND ANGLE APPLI - 2020 - GRAND ANGLE APPLI;Confirmée;Non;22/11/2021;12/12/2021;22/11/2021;12/12/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;291200;291200;1456,00;878,80;3,02;3,02;0;0,00%;291200;291200;1456,00;878,80;3,02;3,02;0;0,00%;100,00%;150,00%;ASB-GRAND ANGLE COBRANDE DESK/MOB/AP LINFO/AR/DTJ
BFC OI - 73762;MISE EN OEUVRE DU DOSSIER;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;150,00;150,00;0,00;0,00;0;0,00%;0;0;150,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BFC OI - 73762;PRODUCTION FORMATS CO BRANDES;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;260,00;260,00;0,00;0,00;0;0,00%;0;0;260,00;260,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BFC OI - 73762;BOOST FACEBOOK;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;200,00;200,00;0,00;0,00;0;0,00%;0;0;200,00;200,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BFC OI - 73762;REDACTION ARTICLE ET PUBLICATION;Confirmée;Non;22/11/2021;22/11/2021;22/11/2021;22/11/2021;BANQUE FRANCAISE COMMERCIALE O.I;CATHERINE Kevin;0;0;150,00;150,00;0,00;0,00;0;0,00%;0;0;150,00;150,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BLUE VIRGIN VU SUR ANTENNE - 74709;production vo;Confirmée;Non;08/12/2021;08/12/2021;08/12/2021;08/12/2021;BLUE VIRGIN;GOULAMHOUSSEN Abdealy;0;0;40,00;40,00;0,00;0,00;0;0,00%;0;0;40,00;40,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BLUE VIRGIN VU SUR ANTENNE - 74709;production executive;Confirmée;Non;08/12/2021;08/12/2021;08/12/2021;08/12/2021;BLUE VIRGIN;GOULAMHOUSSEN Abdealy;0;0;160,00;160,00;0,00;0,00;0;0,00%;0;0;160,00;160,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BMW - 71650;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Non;13/09/2021;22/09/2021;13/09/2021;22/09/2021;LEAL REUNION;AUFFRET Jerome;151111;151111;2266,67;2040,00;13,50;13,50;0;0,00%;151111;151111;2266,67;2040,00;13,50;13,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
BMW - 71650;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Non;13/09/2021;22/09/2021;13/09/2021;22/09/2021;LEAL REUNION;AUFFRET Jerome;71111;71111;1066,67;960,00;13,50;13,50;0;0,00%;71111;71111;1066,67;960,00;13,50;13,50;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
BMW - DARK SHADOW - 69621;2020 - RG INTERSTITIEL APPLI - 2020 - INTERSTITIEL APPLI;Confirmée;Oui;30/06/2021;07/07/2021;30/06/2021;07/07/2021;LEAL REUNION;LACOUTURE Juliette;75200;75200;1128,00;964,44;12,83;12,83;0;0,00%;75200;75200;1128,00;964,44;12,83;12,83;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
BMW - DARK SHADOW - 69621;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;30/06/2021;07/07/2021;30/06/2021;07/07/2021;LEAL REUNION;LACOUTURE Juliette;159800;159800;2397,00;2049,44;12,83;12,83;0;0,00%;159800;159800;2397,00;2049,44;12,83;12,83;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
BO CONCEPT PAR CE SOIR ON SE DIT - 68522;SM_ANTENNEREUNION emissions/emissions/ce_soir_on_se_dit_tout - 2020 - MASTHEAD - Exclu;Confirmée;Non;07/05/2021;11/07/2021;07/05/2021;11/07/2021;LIVING CONCEPT 974;LACOUTURE Juliette;0;0;100,00;100,00;0,00;0,00;0;0,00%;0;0;100,00;100,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BO CONCEPT PAR CE SOIR ON SE DIT - 68522;SM_ANTENNEREUNION emissions/emissions/ce_soir_on_se_dit_tout - 2020 - HABILLAGE - Exclu;Confirmée;Non;07/05/2021;11/07/2021;07/05/2021;11/07/2021;LIVING CONCEPT 974;LACOUTURE Juliette;0;0;450,00;450,00;0,00;0,00;0;0,00%;0;0;450,00;450,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BO CONCEPT PAR CE SOIR ON SE DIT - 68522;SM_ANTENNEREUNION emissions/emissions/ce_soir_on_se_dit_tout - 2020 - RECTANGLE - Exclu;Confirmée;Non;07/05/2021;11/07/2021;07/05/2021;11/07/2021;LIVING CONCEPT 974;LACOUTURE Juliette;0;0;100,01;100,01;0,00;0,00;0;0,00%;0;0;100,01;100,01;0,00;0,00;0;0,00%;0,00%;0,00%;
BO CONCEPT PAR CE SOIR ON SE DIT - 68522;SM_ANTENNEREUNION emissions/emissions/ce_soir_on_se_dit_tout - 2020 - LOGO - Exclu;Confirmée;Non;07/05/2021;11/07/2021;07/05/2021;11/07/2021;LIVING CONCEPT 974;LACOUTURE Juliette;0;0;99,99;99,99;0,00;0,00;0;0,00%;0;0;99,99;99,99;0,00;0,00;0;0,00%;0,00%;0,00%;
BOIRON MAG 300+ OCTOBRE 21 - 71789;202 1- RG INSTREAM - AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;27/10/2021;02/11/2021;27/10/2021;02/11/2021;LABORATOIRES BOIRON OCEAN INDIEN;BONJOUR Cyrille;106326;106326;2339,17;2000,00;18,81;18,81;0;0,00%;106326;106326;2339,17;2000,00;18,81;18,81;0;0,00%;100,00%;100,00%;
BOIRON OSCILLO AOUT 2021 - 70151;2021 - RG INSTREAM AR/LINFO/TF1/M6/DAILYMOTION;Confirmée;Oui;23/08/2021;29/08/2021;23/08/2021;29/08/2021;LABORATOIRES BOIRON OCEAN INDIEN;BONJOUR Cyrille;50505;50505;1111,11;1000,00;19,80;19,80;0;0,00%;50505;50505;1111,11;1000,00;19,80;19,80;0;0,00%;100,00%;100,00%;
BOSSINI PARR FASHION REUNION - 70368;PRODUCTION;Confirmée;Non;23/07/2021;23/07/2021;23/07/2021;23/07/2021;FIKS;BOURSIER Estelle;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0;0;1500,00;1500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BOSSINI PARR FASHION REUNION - 70426;FASHION REUNION EXTENSION WEB ART.FR;Confirmée;Non;23/07/2021;23/08/2021;23/07/2021;23/08/2021;FIKS;BOURSIER Estelle;0;0;500,00;0,00;0,00;0,00;0;0,00%;0;0;500,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BOURBON CONSEIL 20/VIN - 68904;DIFFUSION CATALOGUE OFFERTE;Confirmée;Non;31/05/2021;04/07/2021;31/05/2021;04/07/2021;BOURBON CONSEIL;AUFFRET Jerome;0;0;350,00;0,00;0,00;0,00;0;0,00%;0;0;350,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BOURBON CONSEIL 20/VIN - 71583;DIFFUSION CATALOGUE RODZAFER OFFERTE;Confirmée;Non;04/09/2021;04/10/2021;04/09/2021;04/10/2021;BOURBON CONSEIL;CATHERINE Kevin;0;0;350,00;0,00;0,00;0,00;0;0,00%;0;0;350,00;0,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BOURBON CONSEIL 20/VIN - 71583;PUSH RODZAFER;Confirmée;Non;06/09/2021;06/09/2021;06/09/2021;06/09/2021;BOURBON CONSEIL;CATHERINE Kevin;0;0;500,00;500,00;0,00;0,00;0;0,00%;0;0;500,00;500,00;0,00;0,00;0;0,00%;0,00%;0,00%;
BUREAU VALLEE SAINT PIERRE - 71412;2020 - RG INTERSTITIEL - 2020 - INTERSTITIEL;Confirmée;Oui;23/09/2021;30/09/2021;23/09/2021;30/09/2021;BUREAU VALLEE (ST PIERRE)   ;BONJOUR Cyrille;75346;75346;1130,19;1020,00;13,54;13,54;0;0,00%;75346;75346;1130,19;1020,00;13,54;13,54;0;0,00%;100,00%;100,00%;2021 RESEAU ASB INTERSTITIEL RG AR/LINFO/DTJ/OR
